Trip_ID,medallion, hack_license, vendor_id, rate_code, passenger_count, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude,pickup_time,pickup_date,dropoff_time,dropoff_date,trip_time
14582,2D504DC99510EA6AA21F5A678DCE4EC7,55620066E24324DFBC20818C6D7E81AF,VTS,1,1,2.22,-73.985153,40.727837,-73.987106,40.750786,8,02-05-2013,8,02-05-2013,9
14583,C8980A6501C7D728020B1FC2FC1B64B1,60E340D14A76A9BD2A948799CB2C4C0B,VTS,1,5,9.6,-73.983253,40.750492,-73.861382,40.768047,7,02-05-2013,7,02-05-2013,23
14584,32D147A33079277E5939B54FCB776D5F,FDD20DFE68630039AADCECAAE3842DD2,VTS,1,1,0.69,-73.981789,40.771229,-73.97802,40.764534,9,02-05-2013,9,02-05-2013,6
14585,9B5FB0AA7D3FA6A55B2C374962665945,43D1C3B357C070A7C61A85918EC074B0,VTS,1,6,5.06,-73.991386,40.750149,-74.007309,40.705956,8,02-05-2013,9,02-05-2013,22
14586,92EB9A1D0EA0C205A2AEAFC9271FFD3D,B0FDD048A518535D3E07A85D7796228E,VTS,1,1,1.29,-73.989563,40.762703,-73.997231,40.747192,11,02-05-2013,11,02-05-2013,12
14587,2111CFA825ECEE9430C3F075E8DC2E5A,AFF11F3EBD45DDC7FB04D0D6CFAD8A8F,VTS,1,2,0.61,-73.98848,40.769165,-73.982704,40.775848,12,02-05-2013,12,02-05-2013,3
14588,1C488C370EC032657A76271EA2E1E77C,C619D4D0DCCFFF1628AC830C876D7356,VTS,1,6,3.34,-73.978951,40.723988,-73.990814,40.756073,5,02-05-2013,5,02-05-2013,11
14589,B16DF0B4526AA90C82ACB7AFFB70FE37,33C24118EF20DC871CD01B375D1A16B1,VTS,1,6,1.63,-73.974747,40.7831,-73.983536,40.763828,7,02-05-2013,7,02-05-2013,8
14590,5E43DAC40742CE78569ACBAEC6F51F5F,8F5476033E6802D96ECF90850BFE25AA,VTS,1,5,3.09,-74.016922,40.709133,-73.999344,40.741573,7,02-05-2013,7,02-05-2013,12
14591,7EE08BC10C051AA85633814336252B75,49E067B44702DA1748E1A061DEA3F1D6,VTS,1,2,0.44,-73.989143,40.753197,-73.990273,40.748192,9,02-05-2013,9,02-05-2013,4
14592,160801778A042001E99C5C008F02A324,0E590F37B9DF06EEF2C4F7F8808B75C2,VTS,1,1,1.95,-73.949982,40.771881,-73.977058,40.782692,9,02-05-2013,9,02-05-2013,11
14593,7B08E3F1470250DC951EC734C23B28A8,F9CCB542EEF0627ED1F326DB70918A97,VTS,1,1,1.14,-73.991852,40.749798,-73.97821,40.748562,9,02-05-2013,9,02-05-2013,16
14594,7E93DA4C26447BCF58D5E51B04399152,75273F2045443E83D463722CFFB7966D,VTS,1,5,2.77,-73.978706,40.777653,-73.997292,40.743942,8,02-05-2013,9,02-05-2013,32
14595,5F7A751088FBF5B9D78C29261EA1845F,B7CE98137378F42323906B103AD70355,VTS,1,1,6.4,-73.968201,40.765156,-74.011154,40.701927,9,02-05-2013,9,02-05-2013,18
14596,1D63D831583C751816DFB6BC7B910BC9,9C2E1C0BB311E30ABE89F4F13D1300D2,VTS,1,1,7.56,-73.973198,40.75547,-73.957275,40.819321,11,02-05-2013,11,02-05-2013,22
14597,32139C7F641135F5906B98937D458705,47C53E3B07A821DE84980528B37A7D2A,VTS,1,1,2.22,-73.984711,40.724018,-73.987411,40.747433,9,02-05-2013,9,02-05-2013,19
14598,6FF726AB9196E92EC67BFB86A5F38C24,BF5BB8B95DECD8CB64044C024835604F,VTS,1,1,8.89,-73.984512,40.779903,-73.920197,40.883125,18,01-05-2013,18,01-05-2013,28
14599,3A62FC146F7D6152FB9596D4AF3AA164,36A3B1D0C46AE7D8A630A18EF1E24EB8,VTS,1,1,1.43,-73.980759,40.746891,-73.992508,40.730099,9,02-05-2013,9,02-05-2013,8
14600,E1C7D739E63A5F66B5DD7B8A93B005AD,D8DE53646E4177C215D3770D879EE937,VTS,1,1,1.87,-73.981506,40.758221,-73.988983,40.742458,10,02-05-2013,10,02-05-2013,11
14601,24A79226E819C16546C3634C824EAEB8,E7F99886D48B6441DC0E7919E7BC52D3,VTS,1,1,0.45,-74.008667,40.718712,-74.011093,40.716019,12,02-05-2013,12,02-05-2013,6
14602,886FB0001A9F7CD88AA587B1DAF75CE3,451B5ED850076607DC6EF7C458446CCF,VTS,1,1,2.37,-73.986069,40.731052,-73.983116,40.756119,9,02-05-2013,9,02-05-2013,22
14603,9DD19F870C9E838A8FDA3BF0F5CD35C7,834693B81EB67974D55B6ADB48B271BB,VTS,2,1,21.17,-73.97908,40.760925,-73.781517,40.647396,8,02-05-2013,9,02-05-2013,40
14604,B960ACF4ED518A7B80304A186937F7DE,0BF04B415C2D16DD7B6A22286CF94220,VTS,1,5,3.73,-73.948677,40.781956,-73.992332,40.760941,10,02-05-2013,10,02-05-2013,26
14605,C01368C76C8DEFA6C678CF0D54AE87F0,DAE302C3D7BB62304B778DD5DF1F35C5,VTS,1,2,1.32,-73.961723,40.768204,-73.955406,40.783691,10,02-05-2013,10,02-05-2013,6
14606,802775B8F6D537CE84801FB6E58C460D,03AEE0E1834C2FC436D46410C57F612F,VTS,1,1,2.61,-74.011688,40.710567,-73.974983,40.698044,10,02-05-2013,10,02-05-2013,10
14607,61FCEBC5BFD12BEF753C1656F641C2D2,BF9F69305BFCAEA4F96B601E6C259255,VTS,1,1,0.36,-73.963226,40.808746,-73.95903,40.809498,9,02-05-2013,9,02-05-2013,2
14608,F3B728F3379B8AB008354157A181A302,4F317451098C799F0F88A7E61BA1C91A,VTS,1,5,1.11,-73.976135,40.765072,-73.983833,40.753857,9,02-05-2013,9,02-05-2013,12
14609,790BCC5E600B53689C5920C40F9EECDD,73A3582E68C0BE8BAD8F19F61D65C36C,VTS,1,1,0.97,-74.016388,40.710812,-74.008804,40.719204,10,02-05-2013,10,02-05-2013,5
14610,881C2ADFFB21F9AF7E1CD5443F6742EC,D39915C4B8E905DE181EF37E1CD2DD06,VTS,1,2,2.1,-73.965919,40.765335,-73.978752,40.785229,12,02-05-2013,12,02-05-2013,12
14611,9E888418F983E0F3C634ACA3DD05016B,19E4C65E046E848D38D134CBEEA28A6B,VTS,1,2,1.21,-73.98233,40.777657,-73.987961,40.769646,8,02-05-2013,9,02-05-2013,12
14612,863E4EFDD34E04695CFC663F483D81B6,95FA10BB00ECCEC17469C21F7E79BD0B,VTS,1,1,1.99,-73.971603,40.745499,-73.966278,40.767872,10,02-05-2013,11,02-05-2013,11
14613,27F1052EA5D861EF5B9E5BF78DA771AA,BD2D94D2FAAACC413EDF2741A94CC918,VTS,1,1,1.35,-73.98893,40.753262,-73.987503,40.766964,11,02-05-2013,11,02-05-2013,16
14614,01BD10395EF30144C3731CF21ECFB2E1,6AE9C56D1E68A4E7F0E578E4ED2ECEFB,VTS,1,2,1.24,-73.990883,40.756325,-73.97187,40.753056,12,02-05-2013,12,02-05-2013,15
14615,15D917C517FAE830A34AFACE40076E60,2FEC7EEA2549606DCD49ED0829C6A4D5,VTS,1,1,1.8,-73.962242,40.778954,-73.981796,40.763718,11,02-05-2013,12,02-05-2013,19
14616,BC68E6CEAFC66C98596F3C6DE514ACCB,059CB2CEAB09072AC88EE961805978DC,VTS,1,1,10.5,-73.789627,40.646721,-73.932564,40.682274,11,02-05-2013,11,02-05-2013,27
14617,0E6428A98DE3194B6DAC75BCE1A63479,DD9EC4F58E56D2CBFA890D2006E3D5F1,VTS,1,1,1.45,-73.964012,40.771111,-73.977432,40.754372,10,02-05-2013,10,02-05-2013,12
14618,2966685FCDA745411DAF8DE1942B8022,F6AC9835DBFA4B9955D41A3D032679B2,VTS,1,1,0.04,-73.999443,40.718636,-73.996681,40.723732,11,02-05-2013,11,02-05-2013,4
14619,E354524ED64F13A34875F95D8BFB791F,92872A6B2B7FDF99B4777F6DACFC90F3,VTS,1,1,0.79,-73.991142,40.770615,-73.984627,40.779694,10,02-05-2013,10,02-05-2013,5
14620,6AB44B2C7A5AE65A23BEC4111F1FE731,9697CF76AF5DEF672CFD0FD3989BDB0D,VTS,1,6,1.41,-73.985397,40.727371,-74.002968,40.728386,10,02-05-2013,10,02-05-2013,11
14621,B80C54CB33E8E1F8F138B08D77408C8C,B1C98C7572A617738B986EFF61854F18,VTS,1,1,11.69,-73.995934,40.74654,-73.862648,40.768372,10,02-05-2013,11,02-05-2013,60
14622,D2B4FB1068872B5112040738821988A1,81A4E8AA573C49C761B6DF81B5232C70,VTS,1,1,1.4,-73.988457,40.737476,-73.999123,40.720348,13,02-05-2013,13,02-05-2013,10
14623,753EDB6058E7FD7C9934891A2DC635F3,1007084D233D27A0EFEAFF18D9D8660D,VTS,1,1,1.05,-73.979774,40.735271,-73.992149,40.735401,12,02-05-2013,12,02-05-2013,6
14624,B3B60D2D3AAF55251D01C41F5B22F9F6,CE0A7ACE73514C0CBC4CC4BBD57C608F,VTS,1,1,1.69,-73.969452,40.766422,-73.958054,40.781925,12,02-05-2013,12,02-05-2013,10
14625,A5A016EB51230A98EFBAF8FFFEFA9F99,46E1EB60C98428A1341A848B3FFFECFF,VTS,1,6,0.45,-73.957253,40.774708,-73.953484,40.780128,11,02-05-2013,11,02-05-2013,2
14626,B79765D48DDE82105BF9018FF5638472,837B990B2A90D37AD61B83AFE261E50E,VTS,1,1,1.5,-73.989265,40.752579,-73.974571,40.742256,13,02-05-2013,13,02-05-2013,13
14627,05A2592466AB832E2A8038DF66521671,0124A558E529199A87ABDD93A0939330,VTS,1,2,4.85,-73.972229,40.745506,-74.009178,40.704048,11,02-05-2013,11,02-05-2013,10
14628,E9DFAA0D0B0B8CE49835A11B3BC18267,40CC250F72D99EF51B1F1BAB5A58C01D,VTS,1,1,1.16,0,0,0,0,13,02-05-2013,13,02-05-2013,15
14629,B014F4CE545A3C667024482FD89AC6E3,3237FB502254893B0781F939CF89C8A0,VTS,1,5,2.58,-74.016479,40.706547,-73.995209,40.728935,11,02-05-2013,11,02-05-2013,16
14630,8E38C50BAA33C67E44678D7D18B87B54,4E3AA1185615CEED03BB1DC7A94030D0,VTS,1,5,0.53,-73.966965,40.756496,-73.969704,40.753387,10,02-05-2013,10,02-05-2013,5
14631,D0E11AB0F51BFD9FF4053F8A585D1A89,B45763400EF3F298115826B7ECC89F2A,VTS,1,2,1.19,-73.95578,40.779243,-73.966721,40.764179,12,02-05-2013,12,02-05-2013,11
14632,2140B61844431060C18F08DD79DC3DBC,A80B382E47DC7AB59CA03F371471E795,VTS,1,1,8.22,-73.963577,40.76366,-73.977859,40.690266,9,02-05-2013,9,02-05-2013,30
14633,73920460319BC1AAFED72C4C8A23D114,ECCE32CBF1616FC1C7F9106B2FC3C286,VTS,1,1,6.64,-73.986359,40.730396,-73.970894,40.795204,13,02-05-2013,13,02-05-2013,30
14634,18BB18E94F160EB37B453555EA9D8629,C344AC426640EA57A90069437A887C36,VTS,1,1,2.04,-73.873184,40.774181,-73.971298,40.763351,13,02-05-2013,14,02-05-2013,21
14635,FC42EAFFBAF43E163DC49874EC24C26A,8D3E806702C6E750CBB7AD61BDBD86BA,VTS,1,1,0.87,-73.991737,40.731274,-74.000832,40.727573,10,02-05-2013,10,02-05-2013,3
14636,53D440656C3FC7573ED0BCCB6D3CEA31,86BDFB5BDB3285163E6771A98E05AB84,VTS,1,1,2.46,-73.981163,40.765945,-73.987694,40.738293,11,02-05-2013,12,02-05-2013,22
14637,72F95914C2F6FBFEAAB9FBFFE70CFE17,6F801EBA3F7524E2DCC3695295D79083,VTS,1,1,2.18,-73.991043,40.739487,-74.009987,40.719929,13,02-05-2013,13,02-05-2013,15
14638,3B8537483DC963E1A9CF942C6F0E1AD2,6C4E33D6BBCA31AF8D4716A99C5F4955,VTS,1,5,0.92,-73.95108,40.77058,-73.946152,40.781376,11,02-05-2013,11,02-05-2013,4
14639,16183FABEA1B2C53821A44CBFA0C1907,4034B61F66B8254CCE27597C7904FDE8,VTS,1,4,2.44,-73.94474,40.803349,-73.928711,40.790421,9,02-05-2013,9,02-05-2013,13
14640,4BF450D978F43B854EC87144675CAE81,D0F6F490AC6F14129124B6CBF6F5EBD7,VTS,1,1,2.32,-73.961914,40.768188,-73.985794,40.746429,9,02-05-2013,9,02-05-2013,17
14641,95B64FA5AA320202EDBB357C19FAD3B9,B46A55103CBB6A8116D0D0E3A3194C7E,VTS,1,1,0.96,-73.987129,40.739079,-73.979897,40.749264,13,02-05-2013,13,02-05-2013,7
14642,3ADB8A10694D8C75AE34069CC9B5124E,5896340E91955E8A6613DBA3F9337308,VTS,1,1,7.53,-74.009979,40.720428,-73.967773,40.759621,12,02-05-2013,13,02-05-2013,20
14643,D9851C80021D5BAD12B3385A44392BA5,0FDAC78FF2AAC6D155BB312178584C03,VTS,1,5,1.79,-73.985283,40.741474,-73.979393,40.761398,9,02-05-2013,10,02-05-2013,18
14644,FB9D9A8EEE4DAC74D19D2807DDCA701D,9749B178EE5F134FEDB08B8DC487B3DB,VTS,1,1,0.8,-73.980247,40.74279,-73.991409,40.748806,10,02-05-2013,10,02-05-2013,9
14645,3A8AAB9DE0A67D0D6B0ACB1360B66696,35999D3EA739332C02A47B9DC1ECF6F5,VTS,1,2,1.25,-74.006027,40.745354,-73.99395,40.759102,14,02-05-2013,14,02-05-2013,7
14646,A7E52F824BC1D8DC2535D4C6471E7899,753F8F7AF1E2F64CFD043E0B5A7FDDF4,VTS,1,1,2.03,-73.972542,40.786758,-73.982521,40.763767,9,02-05-2013,9,02-05-2013,12
14647,86F6A688D514DA4666B95EEDBD7D861A,C370CB9D9082E44159F9C2A7A84468C6,VTS,1,1,2.04,-74.00071,40.725941,-74.001144,40.748306,14,02-05-2013,15,02-05-2013,14
14648,F4EB6961CAE1BA906C27C01798A551EB,23B49AF8CFA28510B28CBCAC21B66D51,VTS,1,6,1.08,-73.980774,40.779827,-73.987099,40.770226,14,02-05-2013,14,02-05-2013,8
14649,C404170B081F6E29F930EEDCF769A0B2,AB653607F6C75B93FF50099D05ADAFF3,VTS,1,1,2.61,-74.007553,40.715542,-73.988083,40.7495,13,02-05-2013,13,02-05-2013,20
14650,B037E573B39C2767B61A8607DEEBADDE,5D181133992DBB36ACCB1AC551E9E91E,VTS,1,2,5.5,-73.992699,40.693432,-73.928955,40.655434,12,02-05-2013,13,02-05-2013,26
14651,E53411C1726D6451C3F1D911945E2555,685CD478CC107E8C49ECEC51D13A7DD7,VTS,1,1,2.27,-73.955185,40.78894,-73.975792,40.761227,12,02-05-2013,12,02-05-2013,21
14652,57C1D8BB16ED685B9564402E81DFB7B4,AD92F2E7CC9E6C684AAB418F789B919E,VTS,1,1,2.01,-73.987183,40.751865,-73.964478,40.760376,13,02-05-2013,13,02-05-2013,17
14653,476FCAC20818836616D8469E20160B07,7294E93F4744D523C94850D335EE4C32,VTS,1,1,2.41,-73.992943,40.751026,-74.005707,40.725052,14,02-05-2013,14,02-05-2013,10
14654,426B611FA1FC0E3B0196C165835A9523,0452CE4A2F0305CDA7143ADDC3918613,VTS,1,1,9.64,-73.996468,40.721294,-73.870857,40.772022,13,02-05-2013,13,02-05-2013,18
14655,20C266E7CFA3574AE8440B0C1DC81778,B086A47BF01DE4ABA3C391A994EFBC06,VTS,1,1,2.86,-73.96653,40.757381,-73.993965,40.724716,9,02-05-2013,10,02-05-2013,20
14656,51BD5B8FFAE59AF7D719E6EA81BB2BFA,6051F86997E5DC658793EA1D2CA54029,VTS,1,1,2.65,-73.977333,40.756001,-73.995888,40.737942,13,02-05-2013,14,02-05-2013,15
14657,7F0EC301EDE69AF4285E49D3B6EDD234,3A2CCAF4AAE3DDF7AC3C47F31213F153,VTS,2,5,21.79,-73.790771,40.646984,-73.980782,40.764469,9,02-05-2013,10,02-05-2013,64
14658,9B5BE818E3C04896687FFD3C4BF5555F,ACE5AA9CE86F05C7355D353346FB9946,VTS,1,1,1.33,-73.976677,40.754574,-73.98571,40.741173,10,02-05-2013,11,02-05-2013,9
14659,960A57D10090113D2B392627D8B36EC1,4F02694F90050F4D305A248A35D783AE,VTS,1,1,2.07,-73.980804,40.768112,-73.980042,40.78997,14,02-05-2013,14,02-05-2013,12
14660,97C2203C263E3B8B54DD242B250D4595,768E89A1F6546887BAFA0B6B5C70A08D,VTS,1,2,1.19,-73.978951,40.753395,-73.969078,40.766811,12,02-05-2013,12,02-05-2013,9
14661,AEDBB1062A950FCC9F67C5325E1FE079,26BD470F3BF686ABFEB5B5087D7395F5,VTS,1,1,0.98,-73.97876,40.749687,-73.984741,40.738617,14,02-05-2013,14,02-05-2013,10
14662,B4E604B42A9A55166C41FF03D4EE3340,EBAAED8CEA92AFC4ED175DBC2A384B3F,VTS,1,1,0.56,-73.975853,40.765278,-73.976295,40.760693,12,02-05-2013,13,02-05-2013,7
14663,D41EE13A26BD8165D1D692B7B308786E,3140741074E360591B97C50CE6D3E742,VTS,1,1,0.05,-73.984825,40.748379,-73.984619,40.742554,12,02-05-2013,12,02-05-2013,9
14664,FCFEDD244F96A2A7C138AAD8CFF7858C,0743CC94E93FE162F78820C324E9BA0E,VTS,1,1,1.59,-73.981682,40.744061,-73.996178,40.726135,15,02-05-2013,15,02-05-2013,6
14665,B53D45E3A78F9845661F6EE2A33B2A68,8A4A32C99FF4A67C1BAD16CA8572BD1B,VTS,1,1,1.7,-74.003822,40.738422,-74.010483,40.718956,10,02-05-2013,10,02-05-2013,11
14666,222BACD193584D6F3428D36E2302C053,D2B36DF6F24CB6ED19A271C284677934,VTS,1,3,5.09,-74.014473,40.715714,-73.979088,40.763096,13,02-05-2013,14,02-05-2013,25
14667,F2AEA255EE159C2FA088BC6AD0058B46,F5362914BD3DB89B859AD1C44F72647C,VTS,2,2,18.34,-74.006561,40.731609,-73.787933,40.647438,13,02-05-2013,13,02-05-2013,46
14668,E8B1B5AE34528E9EAAA05EF1AFDE50E8,8FB2F2C8530E3BAD7647000D048BC2E7,VTS,1,6,1.21,-73.982353,40.770935,-73.986465,40.754581,14,02-05-2013,14,02-05-2013,13
14669,1FBE78BE8E200F618A3239A48ABA2682,E10B071305AE26FD0E37E00D8ACAA174,VTS,1,1,2.07,-73.982307,40.773422,-74.002197,40.748795,14,02-05-2013,15,02-05-2013,19
14670,3B5C7CAD5AEF0E8D7C84352A156EF6A0,975BA389BB5989B59DB5794343BA92A3,VTS,1,6,0.57,-73.998917,40.720078,-73.990196,40.717014,15,02-05-2013,15,02-05-2013,5
14671,2EB25A802FDAC244113D6590C6D462BD,CF1CCD26828E7C560BB6EDA4826690B3,VTS,1,1,1.27,-73.979378,40.761185,-73.973785,40.764912,15,02-05-2013,15,02-05-2013,12
14672,78B1628412F2BC86FDB761D5F8655307,75CBB9ED581DAA024A7DAA097989C8BF,VTS,1,5,1.18,-73.962273,40.778961,-73.969383,40.766548,16,02-05-2013,16,02-05-2013,8
14673,926971F1904ADABBF2FF1C325D6BAF10,5E9115546CE551154624A83CF2616677,VTS,1,5,2.32,-73.960625,40.781178,-73.979591,40.752682,14,02-05-2013,15,02-05-2013,28
14674,CBE847D2BA0F74B2EE8F2B3AD4179BBC,56CD355F613BBB3E7B2D8934C8D63DFB,VTS,1,1,1.17,-73.991051,40.769943,-73.852287,40.830612,14,02-05-2013,14,02-05-2013,18
14675,BAD0C9027D8997E4A07716150A347014,73BD68A44298C50A1B773C5996D80102,VTS,1,5,5.57,-74.008347,40.711666,-73.967964,40.758945,14,02-05-2013,14,02-05-2013,18
14676,4F77374878F543A61B4BBCA11FE993C1,0361E7521DD702F23D4E2735B3841E6E,VTS,1,1,3.16,-73.980942,40.750607,-73.979073,40.786858,12,02-05-2013,12,02-05-2013,27
14677,E8D71F1151199586EBCE1BAF1FA6DA31,153F8C65A92C3381D1C74E0400103EB2,VTS,2,1,19.08,-73.78968,40.642673,-73.997925,40.725266,15,02-05-2013,16,02-05-2013,56
14678,E3F00DF4F6BC4F88AA13C600C9EF43D2,ED693DADDC5C143BCCDED33F8C6D29D2,VTS,1,1,2.26,-73.953781,40.772503,-73.979034,40.755219,13,02-05-2013,14,02-05-2013,34
14679,3FBD4AE356E1D7D3957DF4D983F3C7B2,CD7F3E1C8B609B9AE407CE441A85AF3C,VTS,1,1,3.06,-73.980194,40.775543,-73.999702,40.750008,13,02-05-2013,13,02-05-2013,16
14680,48A106A9E7294473EEF9C7C2259771FE,81691E0A82D5A977FD49C0EDC1FB4D69,VTS,1,1,2.15,-73.976631,40.750175,-73.956604,40.775436,13,02-05-2013,13,02-05-2013,13
14681,0CD8FA6F439BF339F0A11D068ABE7493,77180EF9C534C48E6FE6670FF12D80C6,VTS,1,6,0.96,-73.979042,40.758545,-73.98674,40.766685,16,02-05-2013,16,02-05-2013,8
14682,E79F27D39B6F2E521F19EB482BAA72FD,0238047A5834FF6524C69E811F873D5A,VTS,1,1,1.56,-73.963333,40.756813,-73.981224,40.747398,16,02-05-2013,16,02-05-2013,16
14683,3503EA792E21583B6A9D35DFA4BD0229,A8E4C07CF4AC84A7EDDBC0BBD175C3ED,VTS,2,2,20.9,-73.986237,40.760002,-73.787613,40.64748,14,02-05-2013,15,02-05-2013,57
14684,EDEFAF22C8F0F1268C8AD2C88FA2F2CD,B0DC093B0E1B6D6446D10CC67B45BAEF,VTS,1,3,5.93,-73.986656,40.75602,-74.005806,40.705883,16,02-05-2013,16,02-05-2013,33
14685,79FEB08755DBFC255FA898522E1BBE94,0D4905F815E92828D2A4300EE52D824F,VTS,2,2,16.06,-73.780731,40.645157,-74.01046,40.72031,15,02-05-2013,16,02-05-2013,55
14686,5F2F9ED08555B228887B35B23673466B,3A4FABFF21BC9B0BDA034B176C4AFB1F,VTS,1,1,9.41,-73.994286,40.750828,-73.982178,40.668934,14,02-05-2013,15,02-05-2013,53
14687,7AA26023969B223FB37CB83CD53BDFED,B1B7A4ACDF22D0DB50FE16F907AB5C62,VTS,1,2,1.28,-73.979774,40.759274,-73.967865,40.768402,15,02-05-2013,15,02-05-2013,12
14688,96BDDFD03647F713A428CCADC82F41CF,4FC5C3620E8F9A1EE8C12755E6DA86A1,VTS,1,6,1.37,-73.962585,40.775692,-73.974823,40.787746,14,02-05-2013,14,02-05-2013,7
14689,54E164D9BEC68DE1148F87110F405DE0,9B67D82780AC8323891ACF4D9C732A65,VTS,1,1,1.92,-73.945526,40.77396,-73.966782,40.757023,16,02-05-2013,16,02-05-2013,7
14690,C7D916CE585CF869E747CD803EB5DCCA,C93FB01EED9E8FCDF794BCA1DC97834B,VTS,1,1,0.48,-73.981529,40.773598,-73.919617,40.738525,14,02-05-2013,15,02-05-2013,39
14691,055431BCEB77AE6040AA0A327ACC6FB6,C9B39178240FC0209F6F035BC68583A5,VTS,1,1,5.26,-73.991806,40.749966,-73.960297,40.81155,16,02-05-2013,17,02-05-2013,25
14692,E11C4A44AB43931839290A60442034EA,202310EBAA2BA11A532BBC9655626D5C,VTS,1,1,3.57,-74.002464,40.728977,-73.967194,40.760941,15,02-05-2013,16,02-05-2013,24
14693,AC5B23EF01D0897DB3819F9B722BF424,6C1D5EF4BF5B3F76E5872E15A32D13EA,VTS,1,1,1.23,-73.962074,40.767845,-73.950813,40.783016,15,02-05-2013,15,02-05-2013,6
14694,5BAFAAF91C79B15F0B4FC84E96563807,82F152F55D85BD018E7896F115D4C9ED,VTS,2,1,18.75,-73.94899,40.785004,-73.782463,40.648746,16,02-05-2013,17,02-05-2013,55
14695,F95068126FC629501EE9C2346923AC8B,C914056A2093F586805C374F8754C315,VTS,1,1,1.2,-73.978294,40.77309,-73.972847,40.761654,16,02-05-2013,16,02-05-2013,16
14696,F71ED1EB3B50DD9CC77EECCE13B1596A,0D927DCCE01473E7C238A38F235775F3,VTS,1,1,3.04,-73.98838,40.774368,-73.950836,40.779205,16,02-05-2013,16,02-05-2013,16
14697,C13BD886F362AC4D71FEB912091AB76A,5E18319AF55617F252065FCE09E43514,VTS,1,6,0,0,0,0,0,16,02-05-2013,16,02-05-2013,0
14698,AC77B897B23612F6857D90D4195E9292,18F658FA8369EC322B56527C6EBA55EC,VTS,1,2,1.65,-73.981087,40.784451,-73.959953,40.77433,15,02-05-2013,15,02-05-2013,19
14699,2BEC2BF60AF4687EAD72262884F9F0BF,78BDC5685CB73E088178CCEC1E749D49,VTS,1,5,2.15,-73.994827,40.740685,-73.978783,40.76228,15,02-05-2013,15,02-05-2013,22
14700,341C4BB61664E21737CF1CF4A661A01C,18528D0A10707DB5D8EE80A8D45E336C,VTS,1,1,1.21,-73.965851,40.768478,-73.981812,40.76796,13,02-05-2013,13,02-05-2013,14
14701,41C18EC77A45A95B819BCD5E80B7F405,8B8BB5999EEE8CE6955E2F3F299079EB,VTS,1,1,1.73,-73.954926,40.78355,-73.949448,40.802277,15,02-05-2013,16,02-05-2013,9
14702,8A9151611525DBF52F885FA0F797B9AE,B3411C264A8589D32ED7F0E85F931FA7,VTS,1,1,0.92,-73.961601,40.777157,-73.969383,40.785351,16,02-05-2013,16,02-05-2013,4
14703,5A1B1E7E7466145FA1CF552E493A4C91,AFA6F24049D155CDD357478B435435AE,VTS,1,1,2.04,-73.998604,40.745106,-74.008034,40.725937,17,02-05-2013,17,02-05-2013,12
14704,7EA8306E1A78955BC96230C52332575A,AE67C966670F9D0196FB9B55C76C1023,VTS,1,1,4.12,-73.988792,40.736771,-74.005898,40.704533,17,02-05-2013,17,02-05-2013,15
14705,2D76170B2CC1D22099C499F76910B4E1,21BA7602EFD5E691DD4397391B279AB8,VTS,1,5,2.84,-73.956169,40.787247,-73.986061,40.767391,17,02-05-2013,17,02-05-2013,12
14706,D8C88385BBAF6D308833CA3E6F381E3D,C0614B531F0D567775DBB64B28D441E6,VTS,1,1,1.89,-74.00087,40.727528,-73.98632,40.745815,17,02-05-2013,17,02-05-2013,13
14707,8B4DC084FEC4F3044723A11FBD4A0666,BD9472D181EBB291C2E5BB6240FB1301,VTS,1,1,3.44,-73.992973,40.742683,-73.956268,40.773842,15,02-05-2013,16,02-05-2013,27
14708,DA762BC1726279AEFF7FE646E66BAB97,7EC301F2AB0F5E1997ACA87DB328D3C4,VTS,1,5,2.24,-73.973526,40.75457,-74.000252,40.742847,18,02-05-2013,18,02-05-2013,17
14709,AA101633E9BFAEFEA2EBC564F4806817,570C367A7CA094E35B91073420DCE013,VTS,1,1,8.9,-73.873093,40.774086,-73.987747,40.757351,16,02-05-2013,16,02-05-2013,39
14710,DC6CBE79F677B708B9DBB50EE1837290,7061B3AB3521909C871F5C4319CDDFED,VTS,1,1,0.9,-74.003777,40.748173,-73.99472,40.756046,10,02-05-2013,10,02-05-2013,3
14711,EB82D71DBA59B7F7CB9A713FDEFB2FDE,38E5C9181840AA2636D38EF81AD92B17,VTS,1,1,1.09,-74.003593,40.737568,-73.987633,40.736923,16,02-05-2013,16,02-05-2013,6
14712,543DB5E26119554FDD56AFF72D20AFB6,23B09A1C5A739341FDE8438EA8FFBA33,VTS,1,4,0.72,0,0,0,0,16,02-05-2013,16,02-05-2013,7
14713,39DC824B2CEA705B0F1CB58194A5623C,7084B2E08F25C91389C70E1FE947D51A,VTS,1,2,1.29,-73.983826,40.754574,-73.969315,40.762192,14,02-05-2013,14,02-05-2013,15
14714,F8996B8459EEDEC8147DFB3D9912FAF5,49917F890652814096000FA712B6573E,VTS,1,2,3.11,-73.9879,40.749542,-73.953293,40.77264,13,02-05-2013,14,02-05-2013,23
14715,CF8167A84734CF65B00D8D32F6A6737A,AD480D891CE097ECE0625B5CA4FF69DE,VTS,1,2,3.91,-74.009628,40.711311,-73.979301,40.761402,18,02-05-2013,19,02-05-2013,26
